activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,18584870,[],CHEMBL4223235,Inhibition of recombinant human Cav3.2-alpha1 expressed in HEK293T cells assessed as decrease in KCl-induced calcium mobilization measured after 600 secs post compound addition and 300 secs post KCl addition by calcium 4 dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,NCCCOc1ccc(CNc2nc3ccc(Oc4ccc(C(F)(F)F)cc4)cc3s2)cc1.O=C(O)C(F)(F)F,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL4219199,Bioorg Med Chem,2018.0,,CHEMBL4227740,,CHEMBL4300711,,0,http://www.openphacts.org/units/Nanomolar,3086188,=,1,1,=,,IC50,nM,,112000.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,uM,UO_0000065,,112.0
,18584871,[],CHEMBL4223235,Inhibition of recombinant human Cav3.2-alpha1 expressed in HEK293T cells assessed as decrease in KCl-induced calcium mobilization measured after 600 secs post compound addition and 300 secs post KCl addition by calcium 4 dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,NCCCOc1ccc(CNc2nc3ccc(Oc4cccc(C(F)(F)F)c4)cc3s2)cc1.O=C(O)C(F)(F)F,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL4219199,Bioorg Med Chem,2018.0,,CHEMBL4224750,,CHEMBL4302353,,0,http://www.openphacts.org/units/Nanomolar,3086189,=,1,1,=,,IC50,nM,,171000.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,uM,UO_0000065,,171.0
,18584872,[],CHEMBL4223235,Inhibition of recombinant human Cav3.2-alpha1 expressed in HEK293T cells assessed as decrease in KCl-induced calcium mobilization measured after 600 secs post compound addition and 300 secs post KCl addition by calcium 4 dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,N#Cc1ccc(Oc2ccc3nc(NCc4ccc(OCCCN)cc4)sc3c2)cc1.O=C(O)C(F)(F)F,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL4219199,Bioorg Med Chem,2018.0,,CHEMBL4229218,,CHEMBL4302887,,0,http://www.openphacts.org/units/Nanomolar,3086190,=,1,1,=,,IC50,nM,,109000.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,uM,UO_0000065,,109.0
,18584873,[],CHEMBL4223235,Inhibition of recombinant human Cav3.2-alpha1 expressed in HEK293T cells assessed as decrease in KCl-induced calcium mobilization measured after 600 secs post compound addition and 300 secs post KCl addition by calcium 4 dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,N=C(N)NCCCOc1ccc(CNc2nc3ccc(Oc4ccccc4)cc3s2)cc1.O=C(O)C(F)(F)F,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL4219199,Bioorg Med Chem,2018.0,,CHEMBL4225787,,CHEMBL565078,,0,http://www.openphacts.org/units/Nanomolar,3086191,=,1,1,=,,IC50,nM,,166000.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,uM,UO_0000065,,166.0
,18584874,[],CHEMBL4223235,Inhibition of recombinant human Cav3.2-alpha1 expressed in HEK293T cells assessed as decrease in KCl-induced calcium mobilization measured after 600 secs post compound addition and 300 secs post KCl addition by calcium 4 dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,N=C(N)NCCCOc1ccc(CNc2nc3ccc(Oc4ccc(O)cc4)cc3s2)cc1.O=C(O)C(F)(F)F,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL4219199,Bioorg Med Chem,2018.0,,CHEMBL4225014,,CHEMBL4302888,,0,http://www.openphacts.org/units/Nanomolar,3086192,=,1,1,=,,IC50,nM,,319000.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,uM,UO_0000065,,319.0
,18584875,[],CHEMBL4223235,Inhibition of recombinant human Cav3.2-alpha1 expressed in HEK293T cells assessed as decrease in KCl-induced calcium mobilization measured after 600 secs post compound addition and 300 secs post KCl addition by calcium 4 dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,N=C(N)NCCCOc1ccc(CNc2nc3ccc(Oc4ccc(F)cc4)cc3s2)cc1.O=C(O)C(F)(F)F,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL4219199,Bioorg Med Chem,2018.0,,CHEMBL4226136,,CHEMBL4301448,,0,http://www.openphacts.org/units/Nanomolar,3086193,=,1,1,=,,IC50,nM,,288000.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,uM,UO_0000065,,288.0
,18584876,[],CHEMBL4223235,Inhibition of recombinant human Cav3.2-alpha1 expressed in HEK293T cells assessed as decrease in KCl-induced calcium mobilization measured after 600 secs post compound addition and 300 secs post KCl addition by calcium 4 dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,N=C(N)NCCCOc1ccc(CNc2nc3ccc(Oc4ccc(C(F)(F)F)cc4)cc3s2)cc1.O=C(O)C(F)(F)F,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL4219199,Bioorg Med Chem,2018.0,,CHEMBL4225288,,CHEMBL4300997,,0,http://www.openphacts.org/units/Nanomolar,3086194,=,1,1,=,,IC50,nM,,195000.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,uM,UO_0000065,,195.0
,18584877,[],CHEMBL4223235,Inhibition of recombinant human Cav3.2-alpha1 expressed in HEK293T cells assessed as decrease in KCl-induced calcium mobilization measured after 600 secs post compound addition and 300 secs post KCl addition by calcium 4 dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,N=C(N)NCCCOc1ccc(CNc2nc3ccc(Oc4cccc(C(F)(F)F)c4)cc3s2)cc1.O=C(O)C(F)(F)F,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL4219199,Bioorg Med Chem,2018.0,,CHEMBL4225354,,CHEMBL4302459,,0,http://www.openphacts.org/units/Nanomolar,3086195,=,1,1,=,,IC50,nM,,270000.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,uM,UO_0000065,,270.0
,18584878,[],CHEMBL4223235,Inhibition of recombinant human Cav3.2-alpha1 expressed in HEK293T cells assessed as decrease in KCl-induced calcium mobilization measured after 600 secs post compound addition and 300 secs post KCl addition by calcium 4 dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,N#Cc1ccc(Oc2ccc3nc(NCc4ccc(OCCCNC(=N)N)cc4)sc3c2)cc1.O=C(O)C(F)(F)F,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL4219199,Bioorg Med Chem,2018.0,,CHEMBL4229102,,CHEMBL4302043,,0,http://www.openphacts.org/units/Nanomolar,3086196,=,1,1,=,,IC50,nM,,326000.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,uM,UO_0000065,,326.0
,18584879,[],CHEMBL4223235,Inhibition of recombinant human Cav3.2-alpha1 expressed in HEK293T cells assessed as decrease in KCl-induced calcium mobilization measured after 600 secs post compound addition and 300 secs post KCl addition by calcium 4 dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CN(Cc1ccc(OCCCN)cc1)c1nc2ccc(Oc3ccccc3)cc2s1.O=C(O)C(F)(F)F,,,CHEMBL4219199,Bioorg Med Chem,2018.0,"{'bei': '9.59', 'le': '0.18', 'lle': '-1.43', 'sei': '6.64'}",CHEMBL4225603,,CHEMBL4302773,4.02,0,http://www.openphacts.org/units/Nanomolar,3086197,=,1,1,=,,IC50,nM,,95000.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,uM,UO_0000065,,95.0
,18584880,[],CHEMBL4223235,Inhibition of recombinant human Cav3.2-alpha1 expressed in HEK293T cells assessed as decrease in KCl-induced calcium mobilization measured after 600 secs post compound addition and 300 secs post KCl addition by calcium 4 dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CN(Cc1ccc(OCCCN)cc1)c1nc2ccc(Oc3ccc(O)cc3)cc2s1.O=C(O)C(F)(F)F,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL4219199,Bioorg Med Chem,2018.0,,CHEMBL4224756,,CHEMBL4301117,,0,http://www.openphacts.org/units/Nanomolar,3086198,=,1,1,=,,IC50,nM,,165000.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,uM,UO_0000065,,165.0
,18584881,[],CHEMBL4223235,Inhibition of recombinant human Cav3.2-alpha1 expressed in HEK293T cells assessed as decrease in KCl-induced calcium mobilization measured after 600 secs post compound addition and 300 secs post KCl addition by calcium 4 dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CN(Cc1ccc(OCCCN)cc1)c1nc2ccc(Oc3ccc(F)cc3)cc2s1.O=C(O)C(F)(F)F,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL4219199,Bioorg Med Chem,2018.0,,CHEMBL4226924,,CHEMBL4301329,,0,http://www.openphacts.org/units/Nanomolar,3086199,=,1,1,=,,IC50,nM,,492000.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,uM,UO_0000065,,492.0
,18584882,[],CHEMBL4223235,Inhibition of recombinant human Cav3.2-alpha1 expressed in HEK293T cells assessed as decrease in KCl-induced calcium mobilization measured after 600 secs post compound addition and 300 secs post KCl addition by calcium 4 dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CN(Cc1ccc(OCCCN)cc1)c1nc2ccc(Oc3ccc(C(F)(F)F)cc3)cc2s1.O=C(O)C(F)(F)F,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL4219199,Bioorg Med Chem,2018.0,,CHEMBL4226078,,CHEMBL4300205,,0,http://www.openphacts.org/units/Nanomolar,3086200,=,1,1,=,,IC50,nM,,248000.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,uM,UO_0000065,,248.0
,18584883,[],CHEMBL4223235,Inhibition of recombinant human Cav3.2-alpha1 expressed in HEK293T cells assessed as decrease in KCl-induced calcium mobilization measured after 600 secs post compound addition and 300 secs post KCl addition by calcium 4 dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CN(Cc1ccc(OCCCN)cc1)c1nc2ccc(Oc3cccc(C(F)(F)F)c3)cc2s1.O=C(O)C(F)(F)F,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL4219199,Bioorg Med Chem,2018.0,,CHEMBL4225757,,CHEMBL4300097,,0,http://www.openphacts.org/units/Nanomolar,3086201,=,1,1,=,,IC50,nM,,239000.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,uM,UO_0000065,,239.0
,18584884,[],CHEMBL4223235,Inhibition of recombinant human Cav3.2-alpha1 expressed in HEK293T cells assessed as decrease in KCl-induced calcium mobilization measured after 600 secs post compound addition and 300 secs post KCl addition by calcium 4 dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CN(Cc1ccc(OCCCN)cc1)c1nc2ccc(Oc3ccc(C#N)cc3)cc2s1.O=C(O)C(F)(F)F,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL4219199,Bioorg Med Chem,2018.0,,CHEMBL4226597,,CHEMBL4301831,,0,http://www.openphacts.org/units/Nanomolar,3086202,=,1,1,=,,IC50,nM,,328000.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,uM,UO_0000065,,328.0
,18584885,[],CHEMBL4223235,Inhibition of recombinant human Cav3.2-alpha1 expressed in HEK293T cells assessed as decrease in KCl-induced calcium mobilization measured after 600 secs post compound addition and 300 secs post KCl addition by calcium 4 dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CN(Cc1ccc(OCCCNC(=N)N)cc1)c1nc2ccc(Oc3ccccc3)cc2s1.O=C(O)C(F)(F)F,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL4219199,Bioorg Med Chem,2018.0,,CHEMBL4225492,,CHEMBL4300206,,0,http://www.openphacts.org/units/Nanomolar,3086203,=,1,1,=,,IC50,nM,,498000.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,uM,UO_0000065,,498.0
,18584886,[],CHEMBL4223235,Inhibition of recombinant human Cav3.2-alpha1 expressed in HEK293T cells assessed as decrease in KCl-induced calcium mobilization measured after 600 secs post compound addition and 300 secs post KCl addition by calcium 4 dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CN(Cc1ccc(OCCCNC(=N)N)cc1)c1nc2ccc(Oc3ccc(O)cc3)cc2s1.O=C(O)C(F)(F)F,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL4219199,Bioorg Med Chem,2018.0,,CHEMBL4226327,,CHEMBL4302355,,0,http://www.openphacts.org/units/Nanomolar,3086204,=,1,1,=,,IC50,nM,,332000.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,uM,UO_0000065,,332.0
,18584887,[],CHEMBL4223235,Inhibition of recombinant human Cav3.2-alpha1 expressed in HEK293T cells assessed as decrease in KCl-induced calcium mobilization measured after 600 secs post compound addition and 300 secs post KCl addition by calcium 4 dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CN(Cc1ccc(OCCCNC(=N)N)cc1)c1nc2ccc(Oc3ccc(F)cc3)cc2s1.O=C(O)C(F)(F)F,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL4219199,Bioorg Med Chem,2018.0,,CHEMBL4225227,,CHEMBL4302464,,0,http://www.openphacts.org/units/Nanomolar,3086205,=,1,1,=,,IC50,nM,,521000.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,uM,UO_0000065,,521.0
,18584888,[],CHEMBL4223235,Inhibition of recombinant human Cav3.2-alpha1 expressed in HEK293T cells assessed as decrease in KCl-induced calcium mobilization measured after 600 secs post compound addition and 300 secs post KCl addition by calcium 4 dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CN(Cc1ccc(OCCCNC(=N)N)cc1)c1nc2ccc(Oc3ccc(C(F)(F)F)cc3)cc2s1.O=C(O)C(F)(F)F,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL4219199,Bioorg Med Chem,2018.0,,CHEMBL4226080,,CHEMBL4302774,,0,http://www.openphacts.org/units/Nanomolar,3086206,=,1,1,=,,IC50,nM,,212000.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,uM,UO_0000065,,212.0
,18584889,[],CHEMBL4223235,Inhibition of recombinant human Cav3.2-alpha1 expressed in HEK293T cells assessed as decrease in KCl-induced calcium mobilization measured after 600 secs post compound addition and 300 secs post KCl addition by calcium 4 dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CN(Cc1ccc(OCCCNC(=N)N)cc1)c1nc2ccc(Oc3cccc(C(F)(F)F)c3)cc2s1.O=C(O)C(F)(F)F,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL4219199,Bioorg Med Chem,2018.0,,CHEMBL4224963,,CHEMBL4300207,,0,http://www.openphacts.org/units/Nanomolar,3086207,=,1,1,=,,IC50,nM,,771000.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,uM,UO_0000065,,771.0
,18584890,[],CHEMBL4223235,Inhibition of recombinant human Cav3.2-alpha1 expressed in HEK293T cells assessed as decrease in KCl-induced calcium mobilization measured after 600 secs post compound addition and 300 secs post KCl addition by calcium 4 dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CN(Cc1ccc(OCCCNC(=N)N)cc1)c1nc2ccc(Oc3ccc(C#N)cc3)cc2s1.O=C(O)C(F)(F)F,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL4219199,Bioorg Med Chem,2018.0,,CHEMBL4225815,,CHEMBL4301947,,0,http://www.openphacts.org/units/Nanomolar,3086208,=,1,1,=,,IC50,nM,,153000.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,uM,UO_0000065,,153.0
,18584891,[],CHEMBL4223235,Inhibition of recombinant human Cav3.2-alpha1 expressed in HEK293T cells assessed as decrease in KCl-induced calcium mobilization measured after 600 secs post compound addition and 300 secs post KCl addition by calcium 4 dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CN(C)CCCOc1ccc(CNc2nc3ccc(Oc4ccc(F)cc4)cc3s2)cc1.O=C(O)C(F)(F)F,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL4219199,Bioorg Med Chem,2018.0,,CHEMBL4226804,,CHEMBL4300998,,0,http://www.openphacts.org/units/Nanomolar,3086209,>,1,1,>,,IC50,nM,,1000000.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,uM,UO_0000065,,1000.0
,18584892,[],CHEMBL4223235,Inhibition of recombinant human Cav3.2-alpha1 expressed in HEK293T cells assessed as decrease in KCl-induced calcium mobilization measured after 600 secs post compound addition and 300 secs post KCl addition by calcium 4 dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CN(C)CCCOc1ccc(CNc2nc3ccc(Oc4cccc(C(F)(F)F)c4)cc3s2)cc1.O=C(O)C(F)(F)F,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL4219199,Bioorg Med Chem,2018.0,,CHEMBL4227653,,CHEMBL4299896,,0,http://www.openphacts.org/units/Nanomolar,3086210,=,1,1,=,,IC50,nM,,110000.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,uM,UO_0000065,,110.0
,18584893,[],CHEMBL4223235,Inhibition of recombinant human Cav3.2-alpha1 expressed in HEK293T cells assessed as decrease in KCl-induced calcium mobilization measured after 600 secs post compound addition and 300 secs post KCl addition by calcium 4 dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CN(C)CCCOc1ccc(CNc2nc3ccc(Oc4ccc(C#N)cc4)cc3s2)cc1.O=C(O)C(F)(F)F,,,CHEMBL4219199,Bioorg Med Chem,2018.0,"{'bei': '9.57', 'le': '0.18', 'lle': '-1.51', 'sei': '6.23'}",CHEMBL4226823,,CHEMBL4302152,4.39,0,http://www.openphacts.org/units/Nanomolar,3086211,=,1,1,=,,IC50,nM,,41000.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,uM,UO_0000065,,41.0
,18584894,[],CHEMBL4223235,Inhibition of recombinant human Cav3.2-alpha1 expressed in HEK293T cells assessed as decrease in KCl-induced calcium mobilization measured after 600 secs post compound addition and 300 secs post KCl addition by calcium 4 dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CN(C)CCCOc1ccc(CN(C)c2nc3ccc(Oc4ccc(C(F)(F)F)cc4)cc3s2)cc1.O=C(O)C(F)(F)F,,,CHEMBL4219199,Bioorg Med Chem,2018.0,"{'bei': '8.28', 'le': '0.16', 'lle': '-2.80', 'sei': '11.28'}",CHEMBL4226674,,CHEMBL4301643,4.27,0,http://www.openphacts.org/units/Nanomolar,3086212,=,1,1,=,,IC50,nM,,54000.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,uM,UO_0000065,,54.0
,18584895,[],CHEMBL4223235,Inhibition of recombinant human Cav3.2-alpha1 expressed in HEK293T cells assessed as decrease in KCl-induced calcium mobilization measured after 600 secs post compound addition and 300 secs post KCl addition by calcium 4 dye-based FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CN(C)CCCOc1ccc(CN(C)c2nc3ccc(Oc4ccc(C#N)cc4)cc3s2)cc1.O=C(O)C(F)(F)F,,,CHEMBL4219199,Bioorg Med Chem,2018.0,"{'bei': '8.87', 'le': '0.17', 'lle': '-1.74', 'sei': '6.81'}",CHEMBL4227450,,CHEMBL4300104,4.19,0,http://www.openphacts.org/units/Nanomolar,3086213,=,1,1,=,,IC50,nM,,64000.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,uM,UO_0000065,,64.0
,18670552,[],CHEMBL4234579,Inhibition of human CaV3.2 expressed in HEK293 cells assessed as suppression of T-current amplitude after 10 mins by whole cell patch clamp method,B,,,BAO_0000190,BAO_0000219,cell-based format,C=C(C)[C@H](CC=C(C)C)Cc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1O)CC2=O,,,CHEMBL4229462,Bioorg Med Chem,2018.0,"{'bei': '14.13', 'le': '0.26', 'lle': '0.69', 'sei': '5.60'}",CHEMBL243148,SOPHORAFLAVANONE G,CHEMBL243148,6.00,0,http://www.openphacts.org/units/Nanomolar,3100930,=,1,1,=,,IC50,nM,,1000.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,uM,UO_0000065,,1.0
,18670553,[],CHEMBL4234579,Inhibition of human CaV3.2 expressed in HEK293 cells assessed as suppression of T-current amplitude after 10 mins by whole cell patch clamp method,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)=CCc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1)CC2=O,,,CHEMBL4229462,Bioorg Med Chem,2018.0,"{'bei': '17.63', 'le': '0.33', 'lle': '1.98', 'sei': '6.90'}",CHEMBL376915,,CHEMBL376915,6.00,0,http://www.openphacts.org/units/Nanomolar,3100929,=,1,1,=,,IC50,nM,,1000.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,uM,UO_0000065,,1.0
,18670554,[],CHEMBL4234579,Inhibition of human CaV3.2 expressed in HEK293 cells assessed as suppression of T-current amplitude after 10 mins by whole cell patch clamp method,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C1CC(c2ccc(O)cc2)Oc2cc(O)c(CCC3CCCC3)c(O)c21,,,CHEMBL4229462,Bioorg Med Chem,2018.0,"{'bei': '17.10', 'le': '0.32', 'lle': '1.67', 'sei': '7.24'}",CHEMBL4240812,,CHEMBL4240812,6.30,0,http://www.openphacts.org/units/Nanomolar,3100926,=,1,1,=,,IC50,nM,,500.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,uM,UO_0000065,,0.5
,18670555,[],CHEMBL4234579,Inhibition of human CaV3.2 expressed in HEK293 cells assessed as suppression of T-current amplitude after 10 mins by whole cell patch clamp method,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)CCc1c(O)cc2c(c1O)C(=O)CC(c1ccc(O)cc1)O2,,,CHEMBL4229462,Bioorg Med Chem,2018.0,"{'bei': '18.45', 'le': '0.35', 'lle': '2.22', 'sei': '7.26'}",CHEMBL4251381,,CHEMBL4251381,6.32,0,http://www.openphacts.org/units/Nanomolar,3100924,=,1,1,=,,IC50,nM,,480.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,uM,UO_0000065,,0.48
,18670556,[],CHEMBL4234579,Inhibition of human CaV3.2 expressed in HEK293 cells assessed as suppression of T-current amplitude after 10 mins by whole cell patch clamp method,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C1CC(c2ccc(O)cc2)Oc2cc(O)c(CC=C3CCCC3)c(O)c21,,,CHEMBL4229462,Bioorg Med Chem,2018.0,"{'bei': '17.30', 'le': '0.32', 'lle': '1.79', 'sei': '7.29'}",CHEMBL4238346,,CHEMBL4238346,6.34,0,http://www.openphacts.org/units/Nanomolar,3100923,=,1,1,=,,IC50,nM,,460.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,uM,UO_0000065,,0.46
,18670557,[],CHEMBL4234579,Inhibition of human CaV3.2 expressed in HEK293 cells assessed as suppression of T-current amplitude after 10 mins by whole cell patch clamp method,B,,,BAO_0000190,BAO_0000219,cell-based format,CCC(=CCc1c(O)cc2c(c1O)C(=O)CC(c1ccc(O)cc1)O2)CC,,,CHEMBL4229462,Bioorg Med Chem,2018.0,"{'bei': '17.87', 'le': '0.33', 'lle': '1.79', 'sei': '7.57'}",CHEMBL4248823,,CHEMBL4248823,6.58,0,http://www.openphacts.org/units/Nanomolar,3100921,=,1,1,=,,IC50,nM,,260.0,CHEMBL1859,Homo sapiens,Voltage-gated T-type calcium channel alpha-1H subunit,9606,,,IC50,uM,UO_0000065,,0.26
